,Education,Income,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Age,Married,Children,time_spent,total_purchase,total_campaigns
1903,1.0,29819.0,9.0,1.0,24.0,2.0,1.0,2.0,3.0,3.0,0.0,3.0,6.0,51.0,0.0,1.0,39.0,9.0,0.0
1904,1.0,45688.0,279.0,0.0,18.0,0.0,0.0,9.0,2.0,3.0,1.0,8.0,4.0,54.0,1.0,1.0,306.0,14.0,1.0
1905,1.0,62820.0,398.0,61.0,265.0,138.0,61.0,53.0,1.0,3.0,4.0,6.0,1.0,68.0,1.0,0.0,976.0,14.0,0.0
1906,2.0,60491.0,637.0,47.0,237.0,12.0,19.0,76.0,4.0,6.0,11.0,7.0,5.0,51.0,1.0,1.0,1028.0,28.0,0.0
1907,1.0,33235.0,45.0,0.0,16.0,2.0,1.0,6.0,1.0,3.0,0.0,3.0,7.0,36.0,1.0,1.0,70.0,7.0,0.0
1908,1.0,35701.0,21.0,1.0,9.0,7.0,3.0,5.0,1.0,1.0,0.0,3.0,6.0,63.0,1.0,0.0,46.0,5.0,0.0
1909,2.0,31535.0,15.0,4.0,13.0,0.0,0.0,19.0,1.0,1.0,1.0,2.0,7.0,42.0,1.0,1.0,51.0,5.0,1.0
1910,0.0,92556.0,493.0,183.0,352.0,184.0,23.0,28.0,0.0,3.0,5.0,13.0,0.0,62.0,1.0,0.0,1263.0,21.0,0.0
1911,1.0,67384.0,957.0,40.0,175.0,158.0,53.0,107.0,2.0,7.0,8.0,5.0,5.0,52.0,0.0,1.0,1490.0,22.0,1.0
1912,2.0,80573.0,829.0,138.0,430.0,60.0,92.0,15.0,1.0,4.0,6.0,13.0,2.0,51.0,1.0,0.0,1564.0,24.0,0.0
1913,1.0,77870.0,1017.0,50.0,500.0,65.0,50.0,133.0,3.0,5.0,5.0,5.0,8.0,55.0,1.0,1.0,1815.0,18.0,2.0
1914,2.0,52278.0,953.0,0.0,71.0,0.0,0.0,174.0,6.0,10.0,5.0,10.0,8.0,59.0,0.0,1.0,1198.0,31.0,0.0
1915,1.0,57107.0,159.0,0.0,120.0,0.0,0.0,137.0,7.0,4.0,4.0,8.0,8.0,54.0,0.0,1.0,416.0,23.0,2.0
1916,1.0,18929.0,32.0,0.0,8.0,23.0,4.0,18.0,1.0,1.0,0.0,4.0,6.0,32.0,1.0,0.0,85.0,6.0,0.0
1917,2.0,36038.0,23.0,0.0,15.0,0.0,2.0,7.0,2.0,3.0,0.0,3.0,6.0,41.0,0.0,1.0,47.0,8.0,0.0
1918,1.0,20180.0,18.0,42.0,24.0,15.0,20.0,18.0,1.0,2.0,1.0,4.0,7.0,46.0,0.0,0.0,137.0,8.0,0.0
1919,2.0,34230.0,15.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,7.0,57.0,1.0,2.0,21.0,4.0,0.0
1920,0.0,31878.0,23.0,4.0,5.0,10.0,5.0,23.0,1.0,1.0,0.0,4.0,3.0,45.0,0.0,1.0,70.0,6.0,0.0
1921,0.0,70932.0,200.0,193.0,100.0,46.0,185.0,185.0,2.0,6.0,2.0,12.0,3.0,50.0,1.0,1.0,909.0,22.0,0.0
1922,1.0,91249.0,1324.0,27.0,119.0,71.0,108.0,27.0,0.0,7.0,9.0,6.0,4.0,66.0,0.0,0.0,1676.0,22.0,4.0
1923,2.0,77598.0,1193.0,33.0,281.0,129.0,66.0,33.0,1.0,7.0,5.0,13.0,3.0,79.0,0.0,0.0,1735.0,26.0,1.0
1924,1.0,80982.0,505.0,137.0,401.0,104.0,22.0,22.0,3.0,11.0,5.0,11.0,5.0,63.0,0.0,2.0,1191.0,30.0,0.0
1925,2.0,22701.0,2.0,4.0,9.0,0.0,4.0,5.0,1.0,1.0,0.0,3.0,5.0,45.0,1.0,1.0,24.0,5.0,0.0
1926,2.0,55212.0,1103.0,0.0,45.0,0.0,0.0,34.0,3.0,4.0,2.0,11.0,8.0,53.0,1.0,1.0,1182.0,20.0,2.0
1927,1.0,70617.0,353.0,61.0,753.0,40.0,46.0,27.0,1.0,3.0,3.0,7.0,2.0,52.0,1.0,0.0,1280.0,14.0,0.0
1928,1.0,64849.0,652.0,48.0,350.0,94.0,84.0,108.0,1.0,9.0,3.0,6.0,5.0,65.0,0.0,0.0,1336.0,19.0,0.0
1929,2.0,62694.0,379.0,6.0,157.0,25.0,91.0,91.0,5.0,9.0,3.0,7.0,7.0,57.0,1.0,2.0,749.0,24.0,0.0
1930,2.0,61917.0,46.0,4.0,36.0,2.0,2.0,1.0,1.0,2.0,0.0,4.0,5.0,48.0,1.0,2.0,91.0,7.0,0.0
1931,2.0,67472.0,162.0,31.0,127.0,8.0,17.0,69.0,2.0,4.0,2.0,7.0,3.0,75.0,1.0,1.0,414.0,15.0,0.0
1932,2.0,21059.0,8.0,3.0,19.0,3.0,3.0,8.0,3.0,3.0,0.0,3.0,6.0,40.0,1.0,1.0,44.0,9.0,0.0
1933,2.0,29543.0,17.0,3.0,18.0,3.0,4.0,18.0,2.0,3.0,1.0,2.0,7.0,54.0,1.0,2.0,63.0,8.0,0.0
1934,1.0,75903.0,340.0,108.0,185.0,130.0,38.0,100.0,2.0,6.0,6.0,9.0,3.0,71.0,1.0,1.0,901.0,23.0,0.0
1935,0.0,34984.0,8.0,4.0,15.0,3.0,5.0,3.0,2.0,1.0,0.0,3.0,7.0,47.0,1.0,2.0,38.0,6.0,0.0
1936,2.0,54998.0,154.0,22.0,202.0,39.0,30.0,8.0,5.0,4.0,2.0,9.0,4.0,66.0,0.0,1.0,455.0,20.0,0.0
1937,2.0,54356.0,710.0,15.0,30.0,20.0,0.0,0.0,3.0,11.0,2.0,8.0,8.0,73.0,0.0,1.0,775.0,24.0,0.0
1938,2.0,34242.0,8.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,5.0,63.0,1.0,1.0,15.0,4.0,0.0
1939,1.0,25410.0,2.0,2.0,4.0,13.0,13.0,4.0,1.0,1.0,0.0,4.0,4.0,49.0,1.0,1.0,38.0,6.0,0.0
1940,2.0,73356.0,1050.0,14.0,322.0,0.0,14.0,112.0,1.0,5.0,11.0,5.0,2.0,38.0,1.0,0.0,1512.0,22.0,3.0
1941,1.0,28320.0,19.0,1.0,14.0,3.0,2.0,4.0,1.0,1.0,0.0,3.0,8.0,72.0,1.0,1.0,43.0,5.0,0.0
1942,1.0,23763.0,22.0,0.0,6.0,6.0,2.0,6.0,1.0,1.0,0.0,3.0,7.0,45.0,0.0,1.0,42.0,5.0,0.0
1943,1.0,72570.0,274.0,83.0,216.0,151.0,141.0,224.0,1.0,4.0,6.0,12.0,1.0,38.0,1.0,0.0,1089.0,23.0,0.0
1944,2.0,34529.0,68.0,6.0,38.0,3.0,6.0,41.0,2.0,2.0,2.0,3.0,7.0,46.0,1.0,1.0,162.0,9.0,0.0
1945,1.0,70792.0,344.0,45.0,654.0,104.0,11.0,114.0,2.0,3.0,4.0,10.0,3.0,71.0,0.0,0.0,1272.0,19.0,0.0
1946,1.0,63211.0,145.0,193.0,459.0,205.0,26.0,145.0,2.0,3.0,8.0,7.0,2.0,40.0,1.0,0.0,1173.0,20.0,0.0
1947,2.0,83891.0,217.0,38.0,350.0,111.0,85.0,15.0,1.0,4.0,7.0,10.0,1.0,48.0,1.0,1.0,816.0,22.0,0.0
1948,1.0,36065.0,18.0,7.0,34.0,10.0,2.0,3.0,3.0,3.0,0.0,3.0,8.0,54.0,0.0,2.0,74.0,9.0,0.0
1949,1.0,39898.0,69.0,8.0,26.0,12.0,7.0,12.0,2.0,3.0,0.0,4.0,7.0,68.0,1.0,1.0,134.0,9.0,0.0
1950,2.0,51141.0,144.0,0.0,7.0,0.0,0.0,6.0,1.0,3.0,1.0,4.0,5.0,82.0,0.0,0.0,157.0,9.0,0.0
1951,1.0,56939.0,256.0,34.0,103.0,90.0,29.0,49.0,2.0,3.0,3.0,10.0,3.0,46.0,1.0,1.0,561.0,18.0,0.0
1952,1.0,80872.0,483.0,72.0,567.0,94.0,12.0,108.0,1.0,4.0,4.0,10.0,1.0,71.0,0.0,0.0,1336.0,19.0,0.0
1953,2.0,72335.0,1285.0,105.0,653.0,28.0,21.0,0.0,1.0,10.0,4.0,8.0,8.0,46.0,1.0,0.0,2092.0,23.0,0.0
1954,2.0,61798.0,338.0,4.0,89.0,11.0,8.0,13.0,1.0,4.0,2.0,9.0,4.0,58.0,0.0,0.0,463.0,16.0,0.0
1955,2.0,76842.0,605.0,10.0,345.0,84.0,54.0,32.0,1.0,1.0,8.0,7.0,0.0,72.0,0.0,0.0,1130.0,17.0,0.0
1956,1.0,29478.0,8.0,0.0,7.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,6.0,46.0,1.0,1.0,20.0,5.0,0.0
1957,1.0,46998.0,172.0,41.0,86.0,45.0,6.0,27.0,5.0,5.0,3.0,5.0,7.0,66.0,0.0,1.0,377.0,18.0,1.0
1958,1.0,96843.0,448.0,71.0,951.0,40.0,17.0,17.0,1.0,6.0,11.0,10.0,2.0,32.0,0.0,0.0,1544.0,28.0,1.0
1959,2.0,56551.0,67.0,4.0,32.0,17.0,2.0,16.0,3.0,2.0,1.0,4.0,4.0,72.0,0.0,2.0,138.0,10.0,0.0
1960,2.0,70053.0,512.0,53.0,98.0,81.0,179.0,89.0,3.0,8.0,5.0,10.0,5.0,57.0,1.0,1.0,1012.0,26.0,0.0
1961,2.0,71670.0,1462.0,16.0,128.0,0.0,0.0,160.0,1.0,5.0,3.0,6.0,6.0,60.0,0.0,0.0,1766.0,15.0,3.0
1962,1.0,44359.0,20.0,0.0,14.0,7.0,3.0,1.0,3.0,2.0,0.0,4.0,3.0,44.0,1.0,2.0,45.0,9.0,0.0
1963,1.0,40887.0,50.0,4.0,44.0,10.0,10.0,43.0,3.0,3.0,1.0,3.0,9.0,70.0,0.0,2.0,161.0,10.0,0.0
1964,1.0,48877.0,102.0,1.0,15.0,2.0,0.0,24.0,1.0,3.0,0.0,4.0,7.0,56.0,0.0,1.0,144.0,8.0,0.0
1965,1.0,74485.0,499.0,149.0,815.0,173.0,49.0,49.0,1.0,6.0,7.0,12.0,3.0,75.0,1.0,0.0,1734.0,26.0,0.0
1966,1.0,64474.0,381.0,35.0,172.0,56.0,86.0,93.0,2.0,8.0,2.0,10.0,5.0,50.0,1.0,1.0,823.0,22.0,0.0
1967,1.0,77226.0,631.0,43.0,239.0,128.0,76.0,21.0,2.0,6.0,8.0,12.0,3.0,59.0,1.0,1.0,1138.0,28.0,0.0
1968,1.0,72643.0,526.0,80.0,553.0,123.0,94.0,53.0,1.0,3.0,10.0,7.0,2.0,73.0,0.0,0.0,1429.0,21.0,1.0
1969,2.0,85738.0,913.0,26.0,376.0,17.0,26.0,13.0,1.0,3.0,6.0,11.0,1.0,44.0,1.0,0.0,1371.0,21.0,2.0
1970,1.0,55686.0,673.0,0.0,199.0,37.0,47.0,26.0,2.0,6.0,3.0,5.0,4.0,56.0,0.0,1.0,982.0,16.0,1.0
1971,1.0,39062.0,23.0,0.0,9.0,0.0,0.0,12.0,1.0,1.0,0.0,3.0,4.0,39.0,0.0,1.0,44.0,5.0,1.0
1972,1.0,34600.0,199.0,33.0,60.0,8.0,3.0,15.0,5.0,5.0,2.0,5.0,8.0,51.0,1.0,2.0,318.0,17.0,0.0
1973,1.0,40794.0,261.0,23.0,73.0,4.0,23.0,50.0,2.0,6.0,3.0,5.0,7.0,47.0,1.0,1.0,434.0,16.0,0.0
1974,0.0,54690.0,111.0,16.0,37.0,7.0,9.0,18.0,3.0,3.0,1.0,5.0,3.0,51.0,1.0,2.0,198.0,12.0,0.0
1975,1.0,4428.0,16.0,4.0,12.0,2.0,4.0,321.0,0.0,25.0,0.0,0.0,1.0,53.0,1.0,1.0,359.0,25.0,0.0
1976,0.0,32632.0,63.0,151.0,137.0,153.0,19.0,53.0,2.0,4.0,4.0,8.0,5.0,59.0,1.0,0.0,576.0,18.0,0.0
1977,2.0,38236.0,58.0,0.0,18.0,2.0,0.0,10.0,4.0,3.0,0.0,4.0,7.0,54.0,0.0,2.0,88.0,11.0,0.0
1978,1.0,36781.0,29.0,1.0,17.0,0.0,3.0,13.0,1.0,2.0,1.0,2.0,8.0,43.0,1.0,1.0,63.0,6.0,0.0
1979,2.0,31385.0,3.0,2.0,12.0,0.0,1.0,9.0,1.0,1.0,0.0,2.0,8.0,38.0,0.0,1.0,27.0,4.0,1.0
1980,1.0,24570.0,28.0,34.0,62.0,11.0,14.0,44.0,3.0,4.0,0.0,4.0,9.0,38.0,1.0,1.0,193.0,11.0,0.0
1981,2.0,25509.0,40.0,3.0,30.0,10.0,7.0,11.0,3.0,3.0,0.0,3.0,9.0,48.0,0.0,1.0,101.0,9.0,0.0
1982,1.0,94642.0,879.0,143.0,797.0,106.0,143.0,143.0,0.0,5.0,7.0,9.0,1.0,71.0,1.0,0.0,2211.0,21.0,2.0
1983,2.0,58646.0,62.0,1.0,44.0,6.0,5.0,22.0,1.0,2.0,1.0,4.0,4.0,60.0,1.0,1.0,140.0,8.0,0.0
1984,1.0,53201.0,280.0,7.0,81.0,20.0,0.0,27.0,8.0,6.0,3.0,5.0,7.0,47.0,0.0,2.0,415.0,22.0,0.0
1985,1.0,21994.0,9.0,0.0,6.0,3.0,1.0,3.0,1.0,0.0,0.0,3.0,5.0,65.0,1.0,1.0,22.0,4.0,0.0
1986,1.0,57113.0,182.0,4.0,33.0,0.0,2.0,42.0,6.0,4.0,1.0,5.0,7.0,44.0,1.0,2.0,263.0,16.0,0.0
1987,1.0,51373.0,83.0,2.0,101.0,64.0,26.0,117.0,1.0,3.0,5.0,3.0,4.0,31.0,1.0,0.0,393.0,12.0,0.0
1988,1.0,23477.0,38.0,15.0,54.0,3.0,8.0,29.0,3.0,3.0,0.0,4.0,8.0,36.0,1.0,1.0,147.0,10.0,0.0
1989,1.0,58116.0,228.0,19.0,130.0,4.0,11.0,51.0,2.0,3.0,3.0,8.0,2.0,66.0,1.0,1.0,443.0,16.0,0.0
1990,2.0,72968.0,1092.0,37.0,592.0,145.0,37.0,55.0,1.0,5.0,5.0,8.0,3.0,59.0,0.0,0.0,1958.0,19.0,1.0
1991,2.0,39791.0,85.0,15.0,27.0,13.0,13.0,21.0,2.0,3.0,1.0,4.0,7.0,51.0,1.0,1.0,174.0,10.0,0.0
1992,2.0,91712.0,1276.0,24.0,746.0,94.0,29.0,48.0,0.0,9.0,7.0,11.0,3.0,75.0,0.0,0.0,2217.0,27.0,1.0
1993,1.0,94472.0,1017.0,33.0,417.0,108.0,100.0,16.0,1.0,5.0,5.0,5.0,5.0,64.0,0.0,1.0,1691.0,16.0,2.0
1994,1.0,13672.0,6.0,2.0,9.0,2.0,1.0,5.0,2.0,1.0,0.0,3.0,8.0,62.0,1.0,2.0,25.0,6.0,0.0
1995,0.0,96547.0,448.0,21.0,125.0,52.0,101.0,62.0,0.0,7.0,6.0,8.0,2.0,42.0,1.0,0.0,809.0,21.0,3.0
1996,1.0,79205.0,504.0,23.0,117.0,179.0,28.0,44.0,1.0,6.0,5.0,4.0,4.0,47.0,1.0,0.0,895.0,16.0,1.0
1997,2.0,56559.0,226.0,22.0,133.0,41.0,31.0,31.0,3.0,4.0,3.0,8.0,4.0,47.0,1.0,1.0,484.0,18.0,0.0
1998,2.0,32644.0,239.0,3.0,141.0,0.0,7.0,23.0,4.0,7.0,1.0,6.0,8.0,49.0,1.0,1.0,413.0,18.0,1.0
1999,0.0,67506.0,90.0,38.0,67.0,33.0,36.0,67.0,1.0,4.0,1.0,6.0,3.0,42.0,0.0,1.0,331.0,12.0,0.0
2000,1.0,24206.0,7.0,2.0,8.0,3.0,2.0,3.0,1.0,1.0,0.0,3.0,6.0,52.0,0.0,1.0,25.0,5.0,0.0
2001,2.0,28420.0,4.0,2.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,55.0,0.0,1.0,13.0,4.0,0.0
2002,1.0,22979.0,16.0,17.0,19.0,20.0,21.0,22.0,3.0,3.0,2.0,2.0,8.0,52.0,1.0,1.0,115.0,10.0,0.0
2003,1.0,33279.0,10.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,56.0,0.0,0.0,16.0,4.0,0.0
2004,2.0,46423.0,68.0,0.0,16.0,0.0,0.0,8.0,3.0,2.0,0.0,4.0,7.0,50.0,0.0,2.0,92.0,9.0,0.0
2005,1.0,30368.0,35.0,0.0,13.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,8.0,45.0,1.0,1.0,52.0,7.0,0.0
2006,1.0,63684.0,575.0,80.0,428.0,208.0,93.0,80.0,3.0,8.0,4.0,8.0,5.0,52.0,1.0,1.0,1464.0,23.0,0.0
2007,1.0,41638.0,315.0,0.0,31.0,4.0,0.0,91.0,4.0,5.0,5.0,3.0,8.0,58.0,0.0,1.0,441.0,17.0,1.0
2008,2.0,68805.0,182.0,2.0,49.0,17.0,13.0,20.0,1.0,3.0,1.0,7.0,2.0,63.0,0.0,1.0,283.0,12.0,0.0
2009,2.0,65814.0,561.0,14.0,113.0,10.0,14.0,35.0,3.0,8.0,2.0,10.0,5.0,56.0,1.0,1.0,747.0,23.0,0.0
2010,1.0,71964.0,587.0,51.0,932.0,180.0,34.0,86.0,1.0,5.0,6.0,5.0,3.0,64.0,0.0,0.0,1870.0,17.0,0.0
2011,1.0,39146.0,94.0,1.0,33.0,13.0,12.0,12.0,3.0,4.0,0.0,4.0,8.0,36.0,0.0,1.0,165.0,11.0,0.0
2012,1.0,96876.0,908.0,43.0,735.0,40.0,194.0,21.0,1.0,7.0,7.0,9.0,2.0,45.0,1.0,0.0,1941.0,24.0,3.0
2013,0.0,34445.0,228.0,122.0,122.0,208.0,129.0,30.0,6.0,11.0,2.0,8.0,9.0,41.0,1.0,0.0,839.0,27.0,0.0
2014,1.0,68281.0,995.0,112.0,417.0,42.0,48.0,41.0,1.0,2.0,9.0,13.0,5.0,64.0,0.0,0.0,1655.0,25.0,0.0
2015,0.0,37284.0,11.0,1.0,2.0,2.0,1.0,6.0,1.0,0.0,0.0,3.0,6.0,47.0,1.0,2.0,23.0,4.0,0.0
2016,1.0,36790.0,3.0,3.0,14.0,15.0,21.0,10.0,1.0,2.0,1.0,2.0,9.0,39.0,1.0,0.0,66.0,6.0,0.0
2017,1.0,27943.0,12.0,1.0,16.0,4.0,1.0,3.0,3.0,2.0,0.0,3.0,8.0,55.0,1.0,2.0,37.0,8.0,0.0
2018,1.0,22263.0,17.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,6.0,71.0,0.0,2.0,21.0,6.0,0.0
2019,1.0,30261.0,8.0,0.0,5.0,0.0,3.0,6.0,1.0,0.0,0.0,3.0,8.0,50.0,1.0,3.0,22.0,4.0,0.0
2020,1.0,28587.0,22.0,4.0,17.0,12.0,10.0,13.0,3.0,2.0,0.0,4.0,6.0,44.0,1.0,1.0,78.0,9.0,0.0
2021,2.0,43815.0,14.0,10.0,29.0,4.0,7.0,15.0,1.0,2.0,0.0,3.0,6.0,40.0,1.0,1.0,79.0,6.0,0.0
2022,1.0,48195.0,106.0,27.0,68.0,52.0,7.0,5.0,6.0,4.0,2.0,5.0,6.0,66.0,1.0,2.0,265.0,17.0,0.0
2023,2.0,77027.0,820.0,57.0,242.0,45.0,0.0,11.0,2.0,8.0,3.0,6.0,4.0,70.0,1.0,1.0,1175.0,19.0,0.0
2024,2.0,71322.0,753.0,43.0,226.0,69.0,10.0,204.0,2.0,8.0,5.0,13.0,4.0,57.0,1.0,1.0,1305.0,28.0,0.0
2025,2.0,32765.0,13.0,3.0,17.0,7.0,3.0,3.0,2.0,2.0,0.0,4.0,5.0,43.0,1.0,1.0,46.0,8.0,0.0
2026,1.0,29672.0,9.0,1.0,3.0,0.0,4.0,8.0,1.0,0.0,0.0,3.0,6.0,57.0,1.0,2.0,25.0,4.0,0.0
2027,1.0,23272.0,19.0,3.0,6.0,4.0,2.0,12.0,1.0,1.0,0.0,3.0,4.0,69.0,0.0,0.0,46.0,5.0,0.0
2028,2.0,49912.0,520.0,8.0,223.0,32.0,49.0,42.0,4.0,10.0,5.0,7.0,8.0,73.0,1.0,1.0,874.0,26.0,1.0
2029,0.0,7500.0,5.0,17.0,17.0,13.0,14.0,34.0,4.0,2.0,1.0,3.0,9.0,37.0,1.0,1.0,100.0,10.0,0.0
2030,2.0,68117.0,618.0,44.0,215.0,0.0,17.0,36.0,2.0,11.0,8.0,4.0,6.0,75.0,0.0,1.0,930.0,25.0,1.0
2031,1.0,67225.0,315.0,35.0,322.0,46.0,7.0,143.0,3.0,7.0,2.0,11.0,5.0,67.0,1.0,1.0,868.0,23.0,0.0
2032,1.0,17649.0,15.0,1.0,23.0,0.0,5.0,1.0,3.0,3.0,0.0,3.0,8.0,46.0,1.0,1.0,45.0,9.0,0.0
2033,1.0,55914.0,384.0,60.0,364.0,119.0,101.0,232.0,4.0,11.0,6.0,8.0,7.0,47.0,1.0,1.0,1260.0,29.0,0.0
2034,1.0,40059.0,110.0,29.0,92.0,28.0,10.0,145.0,1.0,6.0,2.0,3.0,8.0,38.0,1.0,1.0,414.0,12.0,1.0
2035,1.0,60905.0,208.0,17.0,76.0,36.0,17.0,38.0,2.0,3.0,3.0,7.0,2.0,72.0,1.0,1.0,392.0,15.0,0.0
2036,1.0,75330.0,555.0,82.0,257.0,93.0,61.0,61.0,4.0,10.0,3.0,12.0,6.0,45.0,1.0,2.0,1109.0,29.0,0.0
2037,1.0,60689.0,240.0,90.0,216.0,63.0,6.0,24.0,4.0,4.0,4.0,10.0,3.0,71.0,0.0,1.0,639.0,22.0,0.0
2038,1.0,38680.0,11.0,0.0,36.0,15.0,5.0,12.0,1.0,2.0,0.0,3.0,7.0,38.0,1.0,1.0,79.0,6.0,0.0
2039,1.0,61416.0,848.0,154.0,323.0,201.0,61.0,78.0,1.0,10.0,3.0,10.0,6.0,40.0,1.0,0.0,1665.0,24.0,1.0
2040,1.0,49767.0,202.0,47.0,197.0,55.0,42.0,149.0,1.0,5.0,4.0,8.0,4.0,31.0,0.0,0.0,692.0,18.0,0.0
2041,1.0,83273.0,433.0,89.0,650.0,16.0,102.0,102.0,10.0,4.0,6.0,9.0,7.0,52.0,0.0,3.0,1392.0,29.0,0.0
2042,1.0,29009.0,6.0,6.0,15.0,10.0,5.0,2.0,2.0,2.0,0.0,3.0,6.0,41.0,1.0,1.0,44.0,7.0,0.0
2043,2.0,45057.0,37.0,0.0,7.0,3.0,0.0,3.0,1.0,2.0,0.0,3.0,5.0,43.0,1.0,1.0,50.0,6.0,0.0
2044,1.0,37150.0,167.0,37.0,64.0,49.0,34.0,116.0,8.0,4.0,3.0,6.0,7.0,51.0,1.0,1.0,467.0,21.0,0.0
2045,1.0,43020.0,45.0,7.0,99.0,4.0,25.0,43.0,3.0,4.0,1.0,4.0,6.0,52.0,0.0,1.0,223.0,12.0,0.0
2046,1.0,53154.0,129.0,0.0,21.0,0.0,1.0,7.0,1.0,3.0,1.0,4.0,4.0,63.0,1.0,1.0,158.0,9.0,0.0
2047,1.0,65308.0,713.0,0.0,264.0,120.0,80.0,34.0,1.0,7.0,8.0,12.0,4.0,49.0,1.0,0.0,1211.0,28.0,2.0
2048,1.0,76467.0,676.0,161.0,426.0,210.0,44.0,58.0,2.0,2.0,5.0,5.0,6.0,52.0,0.0,1.0,1575.0,14.0,0.0
2049,0.0,81044.0,450.0,26.0,535.0,73.0,98.0,26.0,1.0,5.0,6.0,10.0,1.0,75.0,1.0,0.0,1208.0,22.0,0.0
2050,1.0,32871.0,22.0,2.0,12.0,0.0,2.0,5.0,1.0,1.0,0.0,3.0,4.0,71.0,1.0,2.0,43.0,5.0,0.0
2051,1.0,55801.0,367.0,4.0,51.0,6.0,4.0,95.0,6.0,7.0,2.0,6.0,7.0,47.0,0.0,2.0,527.0,21.0,1.0
2052,1.0,76320.0,526.0,35.0,214.0,69.0,53.0,35.0,2.0,6.0,3.0,4.0,2.0,63.0,0.0,1.0,932.0,15.0,0.0
2053,2.0,36927.0,51.0,0.0,16.0,0.0,0.0,4.0,2.0,3.0,0.0,3.0,8.0,67.0,0.0,2.0,71.0,8.0,0.0
2054,1.0,48794.0,25.0,0.0,11.0,3.0,0.0,15.0,1.0,1.0,0.0,3.0,4.0,69.0,1.0,2.0,54.0,5.0,0.0
2055,1.0,23478.0,28.0,6.0,27.0,12.0,17.0,39.0,1.0,3.0,0.0,3.0,8.0,57.0,0.0,0.0,129.0,7.0,0.0
2056,1.0,71128.0,958.0,159.0,447.0,20.0,0.0,31.0,3.0,2.0,10.0,12.0,7.0,49.0,0.0,1.0,1615.0,27.0,0.0
2057,2.0,70179.0,532.0,88.0,168.0,69.0,44.0,133.0,3.0,7.0,3.0,13.0,5.0,46.0,0.0,1.0,1034.0,26.0,0.0
2058,1.0,59462.0,724.0,17.0,143.0,0.0,8.0,196.0,2.0,9.0,2.0,12.0,7.0,72.0,1.0,1.0,1088.0,25.0,0.0
2059,2.0,63673.8,375.0,42.0,48.0,94.0,66.0,96.0,7.0,4.0,10.0,4.0,3.0,53.0,1.0,2.0,721.0,25.0,0.0
2060,1.0,38361.0,39.0,0.0,56.0,20.0,8.0,14.0,3.0,3.0,1.0,3.0,7.0,53.0,1.0,1.0,137.0,10.0,0.0
2061,2.0,37240.2,23.0,0.0,15.0,0.0,2.0,7.0,2.0,3.0,0.0,3.0,6.0,41.0,0.0,1.0,47.0,8.0,0.0
2062,2.0,70038.0,587.0,54.0,348.0,71.0,54.0,130.0,1.0,4.0,4.0,8.0,2.0,40.0,1.0,0.0,1244.0,17.0,0.0
2063,1.0,42554.0,29.0,1.0,11.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,4.0,44.0,1.0,2.0,41.0,7.0,0.0
2064,1.0,67445.0,757.0,80.0,217.0,29.0,80.0,11.0,5.0,9.0,6.0,12.0,6.0,48.0,1.0,1.0,1174.0,32.0,0.0
2065,1.0,67046.0,544.0,35.0,133.0,23.0,151.0,107.0,2.0,4.0,5.0,4.0,2.0,71.0,0.0,1.0,993.0,15.0,0.0
2066,1.0,42192.0,40.0,15.0,15.0,17.0,6.0,7.0,1.0,2.0,1.0,3.0,4.0,74.0,1.0,0.0,100.0,7.0,0.0
2067,2.0,77610.0,1245.0,33.0,332.0,21.0,33.0,16.0,2.0,4.0,7.0,4.0,7.0,70.0,1.0,1.0,1680.0,17.0,0.0
2068,1.0,31761.0,19.0,1.0,20.0,16.0,14.0,28.0,2.0,3.0,0.0,4.0,5.0,38.0,1.0,1.0,98.0,9.0,0.0
2069,1.0,34350.0,16.0,3.0,15.0,2.0,1.0,11.0,1.0,1.0,0.0,3.0,7.0,43.0,1.0,1.0,48.0,5.0,0.0
2070,1.0,54591.0,376.0,4.0,94.0,12.0,9.0,24.0,3.0,6.0,2.0,8.0,5.0,73.0,1.0,1.0,519.0,19.0,0.0
2071,1.0,71866.0,184.0,178.0,178.0,103.0,39.0,33.0,1.0,6.0,3.0,10.0,3.0,66.0,1.0,1.0,715.0,20.0,0.0
2072,1.0,25293.0,15.0,0.0,11.0,0.0,2.0,9.0,1.0,1.0,1.0,2.0,8.0,53.0,1.0,1.0,37.0,5.0,0.0
2073,2.0,42000.0,124.0,83.0,267.0,85.0,59.0,35.0,2.0,5.0,2.0,11.0,5.0,35.0,0.0,0.0,653.0,20.0,0.0
2074,1.0,69520.0,627.0,120.0,414.0,121.0,80.0,93.0,1.0,9.0,6.0,5.0,5.0,39.0,1.0,0.0,1455.0,21.0,0.0
